"allS";"sdAllS";"allI";"sdAllI";"allR";"sdAllR"
"1";100;0;0;0;0;0
"2";100;0;0;0;0;0
"3";98.3333333333333;0;1.66666666666667;0;0;0
"4";96.6666666666667;2.20313439662465;3.33333333333333;2.24748072086131;0;0.372677996249965
"5";91.6666666666667;6.1004026326712;8.33333333333333;5.93335304550244;0;0.740436097198865
"6";85;10.8740799167142;13.3333333333333;10.3872391347319;0;1.25656172487509
"7";80;16.4405716950725;18.3333333333333;14.4274247457861;1.66666666666667;2.87533369535592
"8";73.3333333333333;20.2794800214779;21.6666666666667;16.9571182589826;3.33333333333333;4.64846072743472
"9";68.3333333333333;22.4811486980453;23.3333333333333;18.0518664697293;6.66666666666667;5.82141639885766
"10";63.3333333333333;23.2153799483629;28.3333333333333;17.6870859229847;8.33333333333333;7.80384104289305
"11";58.3333333333333;23.7466867837048;30;17.013448794881;10;8.89710877248456
"12";55;23.6087890155007;30;15.7614815767578;13.3333333333333;10.6657833454918
"13";50;21.8132297806641;31.6666666666667;13.4093692518609;18.3333333333333;11.3407639360028
"14";46.6666666666667;20.5597504993494;31.6666666666667;11.5218210454485;21.6666666666667;12.116671386573
"15";45;19.3962989379655;30;10.0131540210629;25;13.5618355751897
"16";41.6666666666667;17.5361438141138;28.3333333333333;8.85871102784148;28.3333333333333;14.4070027554333
"17";38.3333333333333;16.3354896091237;28.3333333333333;9.70142500145332;31.6666666666667;14.2253366687961
"18";36.6666666666667;14.3855637513601;30;9.58516843280585;33.3333333333333;14.8105930803896
"19";35;12.8592175937801;26.6666666666667;9.14659120760047;38.3333333333333;14.7084964996782
"20";33.3333333333333;11.9202902149656;26.6666666666667;10.3567448614374;40;15.0733500706691
"21";31.6666666666667;9.49716159867634;23.3333333333333;9.60361829657693;43.3333333333333;13.6668526476532
"22";30;8.39789803212832;23.3333333333333;10.1602983733542;45;13.2736272124636
"23";30;8.1943752074177;21.6666666666667;9.69955340405933;46.6666666666667;12.6575044262546
"24";28.3333333333333;8.22919682987219;20;9.56810621281123;50;12.1839120326068
"25";28.3333333333333;8.44962431431207;18.3333333333333;8.66601723727327;51.6666666666667;11.4617864671965
"26";28.3333333333333;8.64241621450225;16.6666666666667;8.28033254430637;53.3333333333333;10.6100245824998
"27";28.3333333333333;8.38491660270258;15;8.67229999588293;56.6666666666667;11.3183291683622
"28";26.6666666666667;8.42541716005728;13.3333333333333;8.21429135260996;58.3333333333333;11.1604297608716
"29";26.6666666666667;8.65553583861766;11.6666666666667;7.97884366684706;60;11.4506931351441
"30";26.6666666666667;8.80938711715016;11.6666666666667;7.543747982523;61.6666666666667;11.3902836703703
"31";26.6666666666667;8.73487903965061;10;7.18315224031066;63.3333333333333;11.3507651407756
"32";25;8.26565656384129;10;7.21687836487032;63.3333333333333;11.9861712257749
"33";25;8.26565656384129;8.33333333333333;6.97070199294948;65;12.0031994645436
"34";25;8.26565656384129;8.33333333333333;6.55855974146405;65;11.7564820112585
