"allS";"sdAllS";"allI";"sdAllI";"allR";"sdAllR"
"1";100;0;0;0;0;0
"2";100;0;0;0;0;0
"3";98.3333333333333;0;1.66666666666667;0;0;0
"4";96.6666666666667;2.01420394793071;3.33333333333333;2.13574425172396;0;0.372677996249965
"5";90;6.38793534709772;10;6.38793534709772;0;0
"6";78.3333333333333;15.1175811742092;21.6666666666667;14.6969605623945;0;0.698089847152826
"7";61.6666666666667;22.0361360734461;36.6666666666667;21.6156243877852;0;0.795944888234866
"8";46.6666666666667;25.8949620163799;51.6666666666667;25.2363744205093;0;1.08896049412492
"9";31.6666666666667;27.617667217926;65;26.4317134817788;1.66666666666667;1.86011800334139
"10";23.3333333333333;25.7269235217143;73.3333333333333;24.3108390247451;3.33333333333333;2.50081208382847
"11";16.6666666666667;23.0140364548273;76.6666666666667;20.8342105078493;5;3.17099837106009
"12";11.6666666666667;17.7013158323394;81.6666666666667;15.705728748758;6.66666666666667;3.68513865595044
"13";6.66666666666667;12.5533300309837;85;10.1202965795968;8.33333333333333;4.39112756584743
"14";3.33333333333333;7.41970227208395;85;5.25193735719483;10;4.66381143508336
"15";3.33333333333333;4.0944025881203;85;3.65637399963559;11.6666666666667;5.03076952118745
"16";1.66666666666667;2.67954977646403;85;4.1378143351756;13.3333333333333;5.11879666252282
"17";1.66666666666667;2.03126952432262;83.3333333333333;5.4952871296027;15;6.29959207400728
"18";0;1.11839716367867;83.3333333333333;5.73539334676404;15;6.28280862437543
"19";0;0.624390541054463;81.6666666666667;7.00644834338797;18.3333333333333;7.12028830336714
"20";0;0.52550294607051;80;7.6184601903872;20;7.56818689591424
"21";0;0.52550294607051;78.3333333333333;7.81735959970572;20;7.75581694963241
"22";0;0.382359556450936;76.6666666666667;7.80280018379633;21.6666666666667;7.68955816307672
"23";0;0.382359556450936;75;7.34046259871222;23.3333333333333;7.21884761466058
"24";0;0;73.3333333333333;6.83748031821769;26.6666666666667;6.83748031821769
"25";0;0;71.6666666666667;7.15556282009002;26.6666666666667;7.15556282009002
"26";0;0;70;7.91955164422924;28.3333333333333;7.91955164422924
"27";0;0;68.3333333333333;7.70222282962646;30;7.70222282962646
"28";0;0;66.6666666666667;7.70960094418955;31.6666666666667;7.70960094418955
"29";0;0;65;7.47532219007008;33.3333333333333;7.47532219007008
"30";0;0;65;7.25140303692317;35;7.25140303692317
"31";0;0;63.3333333333333;6.87302455522401;36.6666666666667;6.87302455522401
"32";0;0;61.6666666666667;6.81487308221552;36.6666666666667;6.81487308221552
"33";0;0;60;6.7321346857368;38.3333333333333;6.7321346857368
"34";0;0;60;6.52754447760278;40;6.52754447760278
"35";0;0;58.3333333333333;6.22305758803417;41.6666666666667;6.22305758803417
"36";0;0;56.6666666666667;6.15877214499636;41.6666666666667;6.15877214499636
"37";0;0;56.6666666666667;5.91525598865392;43.3333333333333;5.91525598865392
"38";0;0;55;5.97944279948664;45;5.97944279948664
"39";0;0;53.3333333333333;5.99029971773134;45;5.99029971773134
