"allS";"sdAllS";"allI";"sdAllI";"allR";"sdAllR"
"1";100;0;0;0;0;0
"2";100;0;0;0;0;0
"3";99.0024310503814;0;0.997568949618577;0;0;0
"4";98.6503478916925;0.128593514968016;1.24905692011065;0.129525621217379;0.0922122558470953;0.0308278666663656
"5";95.8169167574818;0.822615597834311;3.94836113672563;0.820963962882234;0.22633917344287;0.0443812321632406
"6";91.7344287031604;1.20163175183069;7.63685137060944;1.12381815139491;0.620336993880459;0.102210095586069
"7";86.3106714728812;1.60298002120835;12.2893788247129;1.39400615436625;1.3999497024059;0.239045123792026
"8";80.4342358957163;1.64174545496112;16.9251404141169;1.30718659960602;2.63224075781708;0.37859209786296
"9";74.9434152066393;1.60499979908854;20.6806941067986;1.17579373338618;4.37589068656216;0.512337994047838
"10";70.1735266996395;1.57626554546096;23.3464665940146;1.17724635152913;6.48000670634588;0.58560079391421
"11";66.191633833515;1.57572671137686;25.0062871992623;1.1663836836677;8.793696034873;0.716557501289274
"12";63.014502472965;1.60163982362253;25.6433900578422;1.17841583512207;11.333724536843;0.76578792773686
"13";60.3906446474977;1.65768249399632;25.7188364489899;1.30637033379159;13.8821359711627;0.831312846408019
"14";58.3032944924134;1.77911109936299;25.2410093050549;1.39177798850586;16.4556962025316;0.92265135383828
"15";56.6183250901165;1.83770043248869;24.4278648671305;1.36342938471608;18.9454271104032;0.933972641872129
"16";55.302204711208;1.90739776442231;23.3716153910638;1.35220677264297;21.3261798977282;1.01816353650949
"17";54.2459552351413;1.90959600286657;21.9968144857071;1.2299224690692;23.7488473468019;1.09417390098474
"18";53.3992790678179;1.97064047882733;20.6723111744488;1.19206266058353;25.9284097577333;1.14469111272256
"19";52.7118786151396;2.00600574107533;19.3142761337916;1.13566947673348;27.9654623187191;1.16634364904626
"20";52.1921368094559;2.01884905835031;17.9310922960852;1.08912904218756;29.8683879621091;1.21119333930684
"21";51.7478413949199;2.0471404364614;16.5646743230782;1.02602470718384;31.6874842820018;1.25517847168871
"22";51.395758236231;2.06304678658366;15.2485539441697;0.994914840232816;33.3473048872496;1.31827511947656
"23";51.144270265739;2.07941531974461;13.9491994299606;0.931593860424827;34.9065303043004;1.41185650307548
"24";50.9430798893453;2.09229746055008;12.792354765697;0.836810681912367;36.2645653449577;1.49027299167935
"25";50.7670383100008;2.09748147902031;11.7025735602314;0.760029066525665;37.5220051974181;1.58201141138327
"26";50.6329113924051;2.09873273642876;10.6966216782631;0.689767059115569;38.6704669293319;1.63141857260367
"27";50.507167407159;2.09088987736212;9.76611618744237;0.597537337953444;39.7183334730489;1.70583572503172
"28";50.4233380836617;2.11134918129106;8.88590829072009;0.578593514287019;40.6823706932685;1.72967169850162
"29";50.347891692514;2.11430782657707;8.0476150557465;0.529463295414155;41.5961103193897;1.72972916515428
"30";50.2892111660659;2.11871201554553;7.30153407662;0.496884221236218;42.4092547573141;1.77270041108918
