"allS";"sdAllS";"allI";"sdAllI";"allR";"sdAllR"
"1";100;0;0;0;0;0
"2";100;0;0;0;0;0
"3";98.5714285714286;0;1.42857142857143;0;0;0
"4";94.2857142857143;4.02662993797017;5.71428571428571;3.77964473009227;0;0.31943828249997
"5";85.7142857142857;11.4611846694802;14.2857142857143;11.1070854385287;0;0.854632916594456
"6";67.1428571428571;21.3587836018233;31.4285714285714;20.277346574518;1.42857142857143;1.57858928986595
"7";44.2857142857143;24.9651744546913;50;21.6653584115759;5.71428571428571;4.42808631832476
"8";24.2857142857143;21.325063291404;64.2857142857143;16.6430910951965;10;6.39716639741528
"9";11.4285714285714;13.1689427302111;70;8.41205211811059;17.1428571428571;8.2244951265065
"10";4.28571428571429;5.12779749956673;71.4285714285714;6.17111876136874;22.8571428571429;8.63976518358557
"11";1.42857142857143;1.95958083156724;67.1428571428571;7.13683957048075;30;8.14048243964454
"12";1.42857142857143;1.31911502410948;61.4285714285714;6.30243844852309;37.1428571428571;6.64586802167683
"13";1.42857142857143;0.980475344504657;57.1428571428571;5.29424225684034;41.4285714285714;5.48212601942015
"14";0;0.838775640874857;50;4.58597310304214;48.5714285714286;4.89360484929593
"15";0;0.785885148885972;45.7142857142857;4.81895648125258;54.2857142857143;5.10838488498959
"16";0;0.747354805400853;40;5.6552400536535;58.5714285714286;5.92605708073822
"17";0;0.747354805400853;35.7142857142857;5.25606396251873;62.8571428571429;5.49191379014732
"18";0;0.747354805400853;31.4285714285714;4.64126635558213;67.1428571428571;4.82730774939939
"19";0;0.747354805400853;30;5.35476137542609;70;5.52068661182199
"20";0;0.699086407042276;27.1428571428571;4.80779889165503;72.8571428571428;4.89360484929593
"21";0;0.699086407042276;25.7142857142857;4.44805319536381;74.2857142857143;4.54775354418021
"22";0;0.699086407042276;22.8571428571429;4.82285553932197;77.1428571428572;4.92696388734011
"23";0;0.699086407042276;20;4.41168256699931;80;4.55247480529507
"24";0;0.439705008036495;18.5714285714286;4.59942087607493;81.4285714285714;4.64126635558213
"25";0;0.439705008036495;15.7142857142857;3.77324517652792;84.2857142857143;3.80725182876674
"26";0;0.439705008036495;14.2857142857143;3.87506280050285;85.7142857142857;3.93284115206677
"27";0;0.439705008036495;12.8571428571429;3.12555043487467;85.7142857142857;3.15292304662138
"28";0;0.439705008036495;11.4285714285714;3.40594034673868;87.1428571428571;3.30673238330225
"29";0;0.439705008036495;10;2.76058649725158;88.5714285714286;2.59202279498271
"30";0;0.439705008036495;8.57142857142857;2.76544583299139;90;2.62598761534805
"31";0;0.439705008036495;8.57142857142857;2.65749856136405;91.4285714285714;2.50777523460188
"32";0;0.439705008036495;7.14285714285714;2.59719753120776;91.4285714285714;2.47435829652697
"33";0;0.439705008036495;7.14285714285714;2.42945583188864;91.4285714285714;2.28359864494918
"34";0;0.439705008036495;7.14285714285714;2.33591489331894;92.8571428571429;2.22764584596331
"35";0;0.439705008036495;5.71428571428571;2.40389944582752;94.2857142857143;2.31744887329661
