"allS";"sdAllS";"allI";"sdAllI";"allR";"sdAllR"
"1";100;0;0;0;0;0
"2";100;0;0;0;0;0
"3";99.21875;0;0.78125;0;0;0
"4";96.09375;4.02452519469852;3.90625;4.02452519469852;0;0
"5";85.15625;13.0521553095144;14.84375;12.8457527411531;0;0.408709659203591
"6";61.71875;21.1080604478884;38.28125;20.7045214275827;0;0.737900969834635
"7";39.84375;25.755039258044;59.375;25.2695430249045;0.78125;1.16913055829344
"8";22.65625;20.171080467035;75;19.4049277501533;1.5625;1.64376570379175
"9";16.40625;17.3716502185015;79.6875;16.5020222240102;3.125;1.78632606218422
"10";12.5;12.0779796632087;82.8125;11.0118154599525;4.6875;2.14745084667587
"11";8.59375;5.51327685446474;85.9375;4.68254794465796;5.46875;2.4784628313157
"12";6.25;3.87413700657155;85.9375;3.40119467664462;7.8125;2.87142822560909
"13";4.6875;3.07955349307976;85.9375;3.09112210441461;9.375;3.22339165973236
"14";3.90625;2.73388545116428;85.15625;3.09458425458071;10.9375;3.29241347984959
"15";3.125;2.08675705517196;84.375;3.29241347984959;12.5;3.47644571350922
"16";2.34375;2.19268261382174;82.8125;3.72380976731009;14.0625;3.83850242636278
"17";2.34375;2.01008854471696;81.25;3.86583626306035;15.625;3.9992582291478
"18";1.5625;2.06785643720328;80.46875;4.27574466215368;17.1875;4.10017533455861
"19";1.5625;2.11984857837737;78.90625;4.6115001234043;19.53125;4.35350688571264
"20";1.5625;2.00029837184078;77.34375;4.58004579563694;21.09375;4.2657155365475
"21";1.5625;2.02512572032307;75;4.4747976958584;22.65625;4.29407055610285
"22";1.5625;2.04878146283496;73.4375;4.62116501249781;25;4.48793956760784
"23";1.5625;1.99314804199903;72.65625;4.49548867230002;25.78125;4.03081718856144
"24";1.5625;1.99314804199903;71.09375;4.43070994387188;27.34375;3.96879748555651
"25";1.5625;1.92852749348529;69.53125;4.59444053866236;28.90625;4.06696083249049
"26";1.5625;1.92852749348529;68.75;4.60336593517331;29.6875;4.02638723097666
"27";1.5625;1.92852749348529;67.1875;4.41860966653923;31.25;3.71277054412256
"28";1.5625;1.94969545389494;65.625;4.24095978560788;32.03125;3.64093499263775
"29";1.5625;1.81014479465914;64.84375;4.2828344167674;33.59375;3.83059037899921
"30";1.5625;1.81014479465914;64.0625;4.30734950718499;34.375;3.90807705809803
"31";1.5625;1.81014479465914;62.5;4.41820575322731;35.9375;4.03656886520989
"32";1.5625;1.81014479465914;61.71875;4.72239690509383;36.71875;4.25566277582584
"33";1.5625;1.81014479465914;60.15625;4.91679966089084;38.28125;4.46041694834353
"34";1.5625;1.81014479465914;59.375;4.91389503818223;39.0625;4.47160597099021
"35";1.5625;1.81014479465914;57.8125;4.97704663814838;40.625;4.47160597099021
"36";1.5625;1.81014479465914;57.03125;5.48862043803955;41.40625;5.08032102201908
"37";1.5625;1.81014479465914;55.46875;5.32087832620524;42.96875;4.97094709414538
