"allS";"sdAllS";"allI";"sdAllI";"allR";"sdAllR"
"1";100;0;0;0;0;0
"2";100;0;0;0;0;0
"3";99.21875;0;0.78125;0;0;0
"4";98.4375;1.44500685779651;1.5625;1.44500685779651;0;0
"5";90.625;8.28456596347238;8.59375;8.1521560354495;0;0.347079420561968
"6";75;20.1706380828839;23.4375;19.0590769024126;1.5625;1.72740874497677
"7";57.8125;28.708004205043;38.28125;25.3968271496102;3.90625;3.6648743064917
"8";42.96875;28.5614786693413;49.21875;23.4338447442073;7.8125;5.95312128267294
"9";30.46875;24.2707921560527;56.25;18.1568702649936;12.5;7.81615411619606
"10";17.96875;10.0728333405926;61.71875;5.87577701587092;19.53125;9.15072927293292
"11";13.28125;6.2469674526095;60.9375;6.70883307304643;25.78125;9.27876464544652
"12";10.9375;4.20763407848148;56.25;5.84633966683428;32.03125;7.92756361109809
"13";10.15625;3.99984880548097;52.34375;6.6766462243362;37.5;7.78026437769082
"14";8.59375;3.62057955348375;49.21875;6.09963239418233;42.1875;6.86982801782441
"15";8.59375;3.32777569778542;44.53125;5.0559825512776;46.875;5.67318909879211
"16";7.8125;3.26972864447445;40.625;5.23830987477435;50.78125;5.71120876528443
"17";7.03125;2.99861887802595;36.71875;5.19068701809031;55.46875;5.56241279214887
"18";7.03125;3.04122019033796;33.59375;4.56963926001906;58.59375;4.92083338521691
"19";7.03125;3.05006144130764;30.46875;4.61977905943634;62.5;4.84979132527296
"20";7.03125;3.02543861688692;27.34375;4.6456121353303;65.625;4.76536131141268
"21";7.03125;3.11893048238694;25;4.28653408820915;67.96875;4.33948624318356
"22";7.03125;3.10065064395357;21.875;3.44469917926976;70.3125;3.40509692586726
"23";7.03125;3.10065064395357;20.3125;3.38158484125461;72.65625;3.4815604106748
"24";7.03125;3.10065064395357;17.96875;2.88885108305453;74.21875;3.32537730057455
"25";7.03125;3.10065064395357;16.40625;3.03728248451261;76.5625;3.36028330743853
"26";7.03125;3.04646254749813;14.0625;2.76213586400995;78.90625;3.35761111353085
"27";7.03125;3.07643274664809;12.5;2.91257426919388;79.6875;3.44093337153166
"28";7.03125;3.07643274664809;11.71875;2.61829805539851;81.25;3.32057530918769
"29";7.03125;3.07643274664809;10.9375;2.49663082307087;82.03125;3.35998650195215
"30";7.03125;3.07643274664809;9.375;2.16041530763661;82.8125;3.39453664118892
"31";7.03125;3.1134898319769;9.375;2.05829004380135;83.59375;3.44209252041802
"32";7.03125;3.1134898319769;7.8125;1.71872678980169;84.375;3.45741455504442
"33";7.03125;3.1134898319769;7.8125;1.5909631776759;85.15625;3.33884587453465
"34";7.03125;3.1134898319769;7.03125;1.65185668709664;85.9375;3.51434821586492
"35";7.03125;3.1134898319769;6.25;1.49197454786286;86.71875;3.52454953838493
"36";7.03125;3.1134898319769;5.46875;1.47381596606844;87.5;3.74434699526578
"37";7.03125;3.1134898319769;4.6875;1.71349650172911;88.28125;3.95244337331745
