"allS";"sdAllS";"allI";"sdAllI";"allR";"sdAllR"
"1";100;0;0;0;0;0
"2";100;0;0;0;0;0
"3";98.9998393316195;0;1.00016066838046;0;0;0
"4";98.4361610968295;0.358369659411989;1.5450942587832;0.358917699748422;0.0187446443873179;0.00417564292034682
"5";86.0365788346187;0.638193043375283;13.9112039417309;0.635985029179595;0.0508783204798629;0.0120704689596143
"6";72.8416880891174;0.88942901046718;26.8316195372751;0.877933126051796;0.326692373607541;0.022779481978274
"7";60.5652849185947;0.803694684561893;38.5684447300771;0.774886089114766;0.864931448157669;0.0444412260208614
"8";50.8341366752356;0.6384661936928;47.5297236503856;0.606131092190286;1.63480077120823;0.0675038977421488
"9";43.2238110539846;0.559615040210652;54.185411311054;0.550954480482154;2.59077763496144;0.0876679208945378
"10";37.3098757497858;0.608404944479182;59.0295629820051;0.629817127200384;3.65922236503856;0.0851211670615486
"11";32.6839652956298;0.715289273689797;62.4785775492716;0.729491667800481;4.83745715509854;0.0689911318778607
"12";29.1198050556984;0.805446028319783;64.7828299057412;0.794914520879423;6.09602613538989;0.0876621359815695
"13";26.6722900599829;0.908598617421115;65.9490145672665;0.88878622786537;7.37869537275064;0.091825415664285
"14";24.8299592973436;1.00620303551459;66.4738646101114;0.989671418008258;8.69483718937446;0.102945895684439
"15";23.3986718080548;1.07456402274029;66.5756212510711;1.03226050574334;10.0243680377035;0.120291478222957
"16";22.2713153384747;1.11366371242836;66.360057840617;1.06126058679476;11.3672879177378;0.141988123775939
"17";21.3983504712939;1.16363500526888;65.8901028277635;1.09211546532736;12.7115467009426;0.148922906768106
"18";20.7021208226221;1.20261185950852;65.2514460154242;1.11448763842584;14.0464331619537;0.162074462377073
"19";20.138442587832;1.23007404772809;64.5110325621251;1.1198724927198;15.3505248500428;0.178994708412899
"20";19.6899100257069;1.25566630042386;63.6755569837189;1.11964474906514;16.6345329905741;0.199306595119212
"21";19.3217116538132;1.27652131645093;62.7704584404456;1.13309387062203;17.9064910025707;0.218308119274956
"22";19.0311696658098;1.29762075983571;61.7756533847472;1.12240586045448;19.1918380462725;0.236072778108355
"23";18.7901670951157;1.31033365126296;60.7795094258783;1.11379442702077;20.430323479006;0.259553345033281
"24";18.5920094258783;1.32067971927759;59.7632819194516;1.09408894590128;21.6447086546701;0.294769739395798
"25";18.4326799485861;1.32064616125029;58.7135818337618;1.0727063163679;22.8523993144816;0.316850091216883
"26";18.2987896315339;1.32553270787214;57.6839652956298;1.05424163980213;24.0172450728363;0.32895357889736
"27";18.1823050556984;1.32310697228376;56.6463153384747;1.03432810409703;25.1700407026564;0.338471660793766
"28";18.0818873179092;1.32533397611999;55.6153598971722;1.0153207495789;26.3027527849186;0.360269618880677
"29";17.9921808054841;1.32469615896873;54.6018101970865;1.00468827672994;27.4060089974293;0.370941680253347
"30";17.9145244215938;1.31985835728912;53.596293916024;0.988439147643083;28.4878427592117;0.384347455413491
