"allS";"sdAllS";"allI";"sdAllI";"allR";"sdAllR"
"1";100;0;0;0;0;0
"2";100;0;0;0;0;0
"3";99.0697674418605;0;0.930232558139535;0;0;0
"4";98.1395348837209;0.798507046771118;1.86046511627907;0.830312953603798;0;0.227609527874229
"5";97.2093023255814;1.73555596493317;2.7906976744186;1.64114221063975;0;0.265693288640688
"6";95.8139534883721;3.02899370759444;3.72093023255814;2.76775555446228;0.465116279069767;0.429479310175181
"7";94.8837209302326;3.68433658295145;4.18604651162791;3.21631929392297;0.930232558139535;0.773519203077976
"8";93.4883720930233;4.38400419202421;5.11627906976744;3.63598120916545;1.3953488372093;1.0805984379211
"9";92.093023255814;5.32409321679181;6.04651162790698;4.48076273986465;1.86046511627907;1.26904694137557
"10";91.1627906976744;6.14684150775124;6.51162790697674;4.59451426769656;2.32558139534884;2.02364735914135
"11";90.2325581395349;6.92359281306556;6.51162790697674;4.7800713722308;2.7906976744186;2.50220110643275
"12";89.3023255813954;7.33992818410508;6.51162790697674;4.98261409793284;3.72093023255814;2.69005710441642
"13";88.8372093023256;7.91465295665503;6.97674418604651;4.89345781250821;4.18604651162791;3.32178504903602
"14";87.9069767441861;8.18489043924281;6.97674418604651;4.75845248161948;4.65116279069767;3.75005600688564
"15";87.4418604651163;8.48928957034622;6.97674418604651;4.89255287346904;5.58139534883721;4.00976734547334
"16";86.5116279069767;8.78890504036922;7.44186046511628;5.05308198937682;6.04651162790698;4.42121648991145
"17";86.046511627907;8.98204235215352;7.44186046511628;4.94195046357678;6.51162790697674;4.80764906276327
"18";85.1162790697674;9.16862988681711;7.44186046511628;5.10885556169355;7.44186046511628;5.13010754365453
"19";84.6511627906977;9.35460624880974;7.44186046511628;5.0054133053524;7.90697674418605;5.36669421506834
"20";84.1860465116279;9.46485246423588;6.97674418604651;4.72523635244139;8.83720930232558;5.65961331011094
"21";83.7209302325581;9.59844210620921;6.51162790697674;4.34385293833237;9.30232558139535;6.31645889021689
"22";83.7209302325581;9.70969830236286;6.04651162790698;4.06445029666292;10.2325581395349;6.68930525662114
"23";83.2558139534884;10.0148065941167;6.04651162790698;4.32444207162212;10.6976744186047;6.79271314002131
"24";82.7906976744186;10.0674713739765;5.58139534883721;4.03492889034486;11.1627906976744;7.20484808195868
"25";82.3255813953488;10.130544988655;5.58139534883721;3.85567924823229;12.093023255814;7.54811604544209
"26";81.8604651162791;10.3139573598173;5.58139534883721;4.20459194868816;12.5581395348837;7.76319052743833
"27";81.3953488372093;10.5773183322726;5.58139534883721;4.14916432562806;13.0232558139535;7.98871361719717
"28";80.9302325581395;10.7315613449902;5.11627906976744;4.0756403003007;13.4883720930233;8.2492460413471
"29";80.9302325581395;10.6893338425816;5.11627906976744;3.7476937666469;13.953488372093;8.6310935649438
"30";80.4651162790698;11.0089011645743;4.65116279069767;4.14092367335123;14.4186046511628;8.92417855448315
"31";80;11.0493922818891;4.65116279069767;4.1028651624544;14.8837209302326;9.07285304614449
