"allS";"sdAllS";"allI";"sdAllI";"allR";"sdAllR"
"1";100;0;0;0;0;0
"2";100;0;0;0;0;0
"3";99.001005412112;0;0.998994587887993;0;0;0
"4";98.2715468372302;0.201105747155819;1.64930369863307;0.201442950185191;0.079149464136736;0.0104082851040522
"5";77.8638201381907;0.736878922973549;21.9308190899951;0.721010104559523;0.203221597107836;0.0273320904853373
"6";59.4776135366975;1.02521675227633;38.565041606948;1.01626649135514;1.95520568164802;0.0872640325714439
"7";48.06083812865;1.19777459175884;46.8949879136629;1.1506213849287;5.04417395768712;0.114199835084132
"8";41.3374120264402;1.33167801568788;49.8834149785013;1.20561552263669;8.77917299505851;0.201736645086954
"9";36.7980832994631;1.3990261929508;50.4224870045137;1.20171253303642;12.7772905213169;0.263932806303513
"10";33.6791665775344;1.43957503526253;49.5240336278264;1.15665876430788;16.7967997946392;0.362621745633617
"11";31.4544248828802;1.4809924841776;47.7891629409374;1.14563925038095;20.7564121761824;0.429724094818029
"12";29.8393479795495;1.54751132062317;45.6200397886495;1.11220985087136;24.540612231801;0.528126473725623
"13";28.6563843669112;1.58617367834667;43.1471538280531;1.10333541416394;28.1943226303292;0.586309916177304
"14";27.7750443878752;1.60182647276015;40.5437782103664;1.0564883736003;31.679038227052;0.673591256153204
"15";27.0947868312405;1.6105275981557;37.9853252615141;1.03278370606766;34.9198879072454;0.710734698709243
"16";26.5749673775857;1.60530782788496;35.454681583845;0.96384832564171;37.9682118638629;0.78666034466394
"17";26.1642458339573;1.61227285492056;33.0288574667893;0.939340896039942;40.8068966992534;0.799872466105523
"18";25.8283954050527;1.63064830658458;30.7484972297688;0.87790795963329;43.4231073651785;0.871144522488112
"19";25.5674160908721;1.63455865533056;28.5665390292425;0.811274513241893;45.8660448798853;0.949743480543405
"20";25.3470810961131;1.63584494040178;26.474426166385;0.735108561083165;48.1784927375019;1.02410591618835
"21";25.1716687701885;1.63285624646378;24.5149421353242;0.691817030609449;50.311249919781;1.04427740167243
"22";25.0283440648598;1.6303608619933;22.720174556656;0.641234147077198;52.2514813784842;1.09643241995765
"23";24.9042719318887;1.63120494953262;21.0238090144822;0.615025112660477;54.0719190536291;1.12317831160964
"24";24.7951740218624;1.62689419390791;19.4707681776371;0.587353401476194;55.7340578005006;1.14398086301398
"25";24.6989111600744;1.62833679801128;18.0375211243502;0.521633267194094;57.2614285408689;1.19929200314995
"26";24.6240400453505;1.62501281816333;16.6663101375489;0.475938856860338;58.7096498171006;1.24055074209516
"27";24.5534472800394;1.6229199569058;15.3999187113612;0.419051439506332;60.0444948338931;1.29121949814654
"28";24.4935503882602;1.62294202052752;14.2169550987229;0.384067922063885;61.2873553383105;1.32045604488116
"29";24.4422101953067;1.61660951853442;13.1366718719918;0.357154370022887;62.4211179327016;1.34480679079651
"30";24.3951483517659;1.61420408701553;12.1291205852782;0.326301727032909;63.4735918882495;1.36738305230122
