"allS";"sdAllS";"allI";"sdAllI";"allR";"sdAllR"
"1";100;0;0;0;0;0
"2";100;0;0;0;0;0
"3";99.21875;0;0.78125;0;0;0
"4";96.875;2.39928717484348;3.125;2.40597230113229;0;0.240463676269958
"5";84.375;12.7516305233209;15.625;12.4517856127764;0;0.536197454025984
"6";58.59375;20.3836998600243;40.625;19.4217324247424;0.78125;1.37436438658213
"7";29.6875;19.3471587422553;65.625;17.6272158082464;3.90625;2.96977778261691
"8";17.96875;15.3998477910017;71.875;12.8049259545168;10.15625;4.65500662266686
"9";10.9375;8.94720213177517;71.875;6.6165148616529;16.40625;6.11175225487748
"10";7.03125;3.77897080885492;70.3125;5.52935753196363;21.875;6.71291438738559
"11";5.46875;2.57120032958702;65.625;6.44372363789339;28.125;6.9113265382931
"12";4.6875;2.40330048209475;60.9375;7.19161066662143;33.59375;7.38945046720234
"13";4.6875;2.24575852046404;57.03125;7.02256407945132;38.28125;7.33797365211125
"14";3.90625;1.9485967243324;52.34375;6.04622578284216;43.75;6.19372278128811
"15";3.125;1.93868013719182;48.4375;5.84853712591088;47.65625;5.87320188748729
"16";3.125;1.93702243689964;44.53125;5.2821489327604;51.5625;5.45684206372039
"17";3.125;1.93494831441069;40.625;4.83774431375101;55.46875;5.13552453536048
"18";3.125;1.96501316203574;37.5;4.14872438979742;58.59375;4.58074712720764
"19";3.125;1.96501316203574;35.15625;4.56441329520463;61.71875;4.92461546513439
"20";3.125;1.96501316203574;32.03125;4.91106137700235;64.84375;5.20634556366454
"21";3.125;1.89001662134156;28.90625;4.29612732729554;67.1875;4.51487940029162
"22";3.125;1.89001662134156;27.34375;4.10591678332366;69.53125;4.38731818486683
"23";3.125;1.89001662134156;24.21875;4.07509276765169;71.875;4.45759528625241
"24";3.125;1.89001662134156;22.65625;3.9550812977164;73.4375;4.41414437220299
"25";3.125;1.89001662134156;20.3125;4.14078016094587;75.78125;4.48059681753256
"26";3.125;1.89001662134156;18.75;3.61140542969515;77.34375;4.16186675284313
"27";3.125;1.89001662134156;17.1875;3.70882687554477;78.90625;4.32760393737872
"28";3.125;1.89001662134156;15.625;3.52680058529272;80.46875;4.20639638636334
"29";3.125;1.89001662134156;14.84375;3.46523648515167;81.25;4.01493536726178
"30";3.125;1.89001662134156;14.0625;3.61229482890323;82.8125;4.22544546662803
"31";3.125;1.89001662134156;12.5;3.52019074867718;83.59375;4.00351761191511
"32";3.125;1.89001662134156;11.71875;3.27041404697499;84.375;3.71899013764684
"33";3.125;1.89001662134156;10.9375;3.06767947816531;85.15625;3.48718393387147
"34";3.125;1.89001662134156;10.15625;2.84520458750102;85.9375;3.44384880219333
"35";3.125;1.89001662134156;9.375;2.68577582008562;86.71875;3.42209278927211
"36";3.125;1.89001662134156;8.59375;2.39493183601906;87.5;3.09893529771772
"37";3.125;1.89001662134156;7.8125;2.58832213849024;88.28125;3.09893529771772
"38";3.125;1.89001662134156;7.03125;2.34340732143979;89.0625;3.10721708378359
