"allS";"sdAllS";"allI";"sdAllI";"allR";"sdAllR"
"1";100;0;0;0;0;0
"2";100;0;0;0;0;0
"3";99.21875;0;0.78125;0;0;0
"4";97.65625;2.15785540445741;2.34375;2.0634934559137;0;0.240463676269958
"5";89.0625;12.404225503484;10.9375;12.1971958732757;0;0.536197454025984
"6";66.40625;27.0574902005026;32.03125;25.7534073472719;0.78125;1.77731174361484
"7";45.3125;30.2342384382841;50.78125;27.4700194939271;3.90625;3.53613186680766
"8";30.46875;28.9558549709141;61.71875;25.239838684647;7.03125;5.72568410196175
"9";21.875;25.1966533390114;65.625;20.3205505037067;11.71875;7.39340029193863
"10";16.40625;22.0209518820895;64.84375;17.1480556932089;17.96875;9.39508418522295
"11";12.5;21.6830396281596;64.0625;17.1592185062044;22.65625;9.96623003139116
"12";10.9375;21.7766668232998;59.375;16.3895855687195;28.90625;10.7621180416611
"13";10.15625;22.0189590767486;56.25;16.0859301469579;33.59375;11.4461415754336
"14";4.6875;2.71873811483203;55.46875;8.1669369851658;39.84375;8.21132730681867
"15";3.90625;2.80005800844257;50.78125;8.05795478642525;44.53125;7.70811467752611
"16";3.90625;2.84221435589453;46.875;8.36457026575176;48.4375;8.01551481262414
"17";3.90625;2.84221435589453;42.96875;8.75439957998116;52.34375;8.20257788791749
"18";3.90625;2.80246114835718;39.84375;7.47279600214096;56.25;7.01911227687169
"19";3.90625;2.81763343812428;36.71875;7.67397876091522;59.375;7.37942582025058
"20";3.125;2.87205881764668;33.59375;7.48089919904598;62.5;7.37942582025058
"21";3.125;2.91086169524138;31.25;7.66578693984963;64.84375;7.1949764304061
"22";3.125;2.79685060990023;28.90625;7.45295109782937;67.1875;7.03635435638914
"23";3.125;2.8469474388666;26.5625;6.52197197565941;69.53125;6.28687136428057
"24";3.125;2.86893191544832;25;5.86282067803965;71.09375;5.85247755793873
"25";3.125;2.86893191544832;23.4375;6.02142637088436;72.65625;5.84480418692157
"26";3.125;2.87674279817265;21.875;5.58446703959012;75;5.32404401025778
"27";3.125;2.87674279817265;20.3125;5.6879803701873;76.5625;5.51003651124373
"28";3.125;2.87674279817265;17.96875;5.45519262272296;78.125;5.37813917928028
"29";3.125;2.87674279817265;16.40625;5.64680274681956;79.6875;5.43417378403318
"30";3.125;2.87674279817265;15.625;5.3379344914162;80.46875;5.3551421717101
"31";3.125;2.87674279817265;14.0625;5.17529348769937;82.03125;4.99570774520083
"32";3.125;2.87674279817265;13.28125;4.84567679893179;83.59375;4.87522388249112
"33";3.125;2.87674279817265;12.5;4.54655598233998;84.375;4.5701848429884
"34";3.125;2.87674279817265;10.9375;4.3456869887754;85.15625;4.33016847597537
"35";3.125;2.87674279817265;10.15625;4.30626480723997;85.9375;4.28013114673745
"36";3.125;2.87674279817265;9.375;4.14212046384946;86.71875;4.32550206543779
"37";3.125;2.87674279817265;8.59375;3.94966680579998;87.5;4.27803355722322
"38";3.125;2.87674279817265;7.8125;3.6175482803498;89.0625;4.06170453184917
