"allS";"sdAllS";"allI";"sdAllI";"allR";"sdAllR"
"1";100;0;0;0;0;0
"2";100;0;0;0;0;0
"3";98.3333333333333;0;1.66666666666667;0;0;0
"4";96.6666666666667;2.26045330029333;3.33333333333333;2.23606797749979;0;0.610579247554205
"5";86.6666666666667;9.05595019410601;11.6666666666667;8.67037707348944;0;0.740436097198865
"6";71.6666666666667;19.8672494910388;26.6666666666667;19.5198204861844;0;1.49071198499986
"7";53.3333333333333;24.1938745812129;41.6666666666667;22.0132535835422;3.33333333333333;3.30691283746939
"8";33.3333333333333;22.0412956391019;58.3333333333333;19.0689729926431;6.66666666666667;5.13274090908221
"9";20;16.6532841008922;66.6666666666667;13.5713406319975;11.6666666666667;6.54438288675266
"10";11.6666666666667;9.90303869721796;70;8.29112115811122;18.3333333333333;8.68385609767609
"11";6.66666666666667;4.77872967533648;70;7.38409465006846;21.6666666666667;9.06885615978022
"12";5;3.07793505625546;66.6666666666667;8.06543052729631;26.6666666666667;8.97486744269993
"13";3.33333333333333;2.32423036371736;63.3333333333333;6.76409077235131;33.3333333333333;7.25274700932595
"14";3.33333333333333;2.15448668259915;58.3333333333333;7.83417315393577;38.3333333333333;7.91539694342171
"15";3.33333333333333;2.12200941953804;53.3333333333333;8.13985933180177;43.3333333333333;8.13985933180177
"16";3.33333333333333;2.12888791219502;50;7.3523477572718;46.6666666666667;7.58721223333605
"17";3.33333333333333;2.12888791219502;45;7.4980504288727;51.6666666666667;7.84116816097289
"18";1.66666666666667;2.19482378836851;41.6666666666667;8.24470413046038;56.6666666666667;8.35960770225927
"19";1.66666666666667;2.19482378836851;38.3333333333333;7.48097000934383;58.3333333333333;7.73227079814891
"20";1.66666666666667;2.12200941953804;33.3333333333333;7.01085207258189;63.3333333333333;7.51411926336637
"21";1.66666666666667;2.12200941953804;31.6666666666667;6.51752024741301;65;7.02699473251263
"22";1.66666666666667;2.12200941953804;28.3333333333333;6.50854139658888;68.3333333333333;7.0353119358766
"23";1.66666666666667;2.12200941953804;26.6666666666667;6.03595465009568;70;6.67981160220374
"24";1.66666666666667;2.12200941953804;23.3333333333333;5.9603956067927;73.3333333333333;6.25715964185234
"25";1.66666666666667;2.12200941953804;21.6666666666667;6.1004026326712;75;6.37234063325234
"26";1.66666666666667;2.12200941953804;20;5.48456099945339;76.6666666666667;5.75511468428213
"27";1.66666666666667;2.12200941953804;18.3333333333333;4.45904036039959;78.3333333333333;4.90851986361082
"28";1.66666666666667;2.12200941953804;16.6666666666667;4.27148850344792;80;4.6390158262564
"29";1.66666666666667;2.12200941953804;16.6666666666667;4.19202807900957;80;4.89360484929593
"30";1.66666666666667;2.12200941953804;15;3.94683232227022;81.6666666666667;4.92264726954419
"31";1.66666666666667;2.12200941953804;13.3333333333333;3.66347548532523;83.3333333333333;4.72952651463459
"32";1.66666666666667;2.12200941953804;13.3333333333333;3.44017373422294;85;4.47458711218827
