"allS";"sdAllS";"allI";"sdAllI";"allR";"sdAllR"
"1";100;0;0;0;0;0
"2";100;0;0;0;0;0
"3";99.21875;0;0.78125;0;0;0
"4";97.65625;1.46213428147772;2.34375;1.46213428147772;0;0
"5";91.40625;7.96358836959789;8.59375;7.99890691416934;0;0.174692810742171
"6";75.78125;19.836067138395;24.21875;19.6948738279453;0;0.429780940797016
"7";60.9375;26.4319000597557;38.28125;25.887440794171;0;0.858627066873101
"8";46.875;22.3522021187158;50.78125;21.213377582702;1.5625;1.76112170235149
"9";35.9375;18.2359988763009;60.9375;16.8875212439969;2.34375;1.95353614093709
"10";28.90625;13.3778895058817;66.40625;11.8196723343451;3.90625;2.19914370577534
"11";24.21875;10.490376204268;69.53125;8.99518442988422;5.46875;2.69771000825725
"12";21.875;9.25464132757038;71.09375;7.94460674393575;6.25;2.50795404072617
"13";18.75;8.04855149883759;72.65625;6.88244867870201;8.59375;2.71817333569711
"14";17.1875;7.22403383035215;72.65625;6.021736258405;9.375;2.68098727012992
"15";14.84375;6.72104458981559;73.4375;5.98467989123006;10.9375;2.58832213849024
"16";14.0625;6.32903867673014;73.4375;5.2591408909806;12.5;3.06767947816531
"17";13.28125;5.59519584923378;72.65625;4.36437708212376;14.0625;3.34447237647042
"18";11.71875;5.6313925663944;72.65625;4.58967971081445;15.625;3.83968782728749
"19";10.9375;5.23327020941055;71.875;4.14174978516264;16.40625;4.16707354784206
"20";10.15625;4.55736998679568;71.09375;3.75509351176137;17.96875;4.1113897777522
"21";9.375;4.07213558714977;70.3125;3.75872750855295;19.53125;4.43103216560561
"22";9.375;3.91261816441286;69.53125;3.77578171367759;21.09375;4.50918373687099
"23";8.59375;3.66351055979241;68.75;3.48003734903203;22.65625;4.5863539189357
"24";8.59375;3.3938144409652;67.1875;3.94308292590028;24.21875;4.82444556186934
"25";7.8125;3.31553206564037;66.40625;4.07351587187139;25;4.68252888818118
"26";7.8125;3.23882940788615;65.625;3.86491285775324;26.5625;4.55031577625678
"27";7.8125;3.2071841257476;64.0625;4.21002234404231;28.125;4.83907217881788
"28";7.03125;3.25070961066378;63.28125;4.66328035791824;29.6875;4.95404456639113
"29";7.03125;3.0825655086521;61.71875;4.75198922812096;30.46875;5.14161974458067
"30";7.03125;3.07813334890666;60.9375;4.70733195083953;31.25;4.89714180326473
"31";7.03125;2.91877077925659;60.15625;4.26102719963774;32.8125;4.75823818152321
"32";7.03125;2.87301266768027;59.375;4.16707354784206;33.59375;4.74471659072655
"33";6.25;2.76823490441468;57.8125;3.98763894948469;35.15625;4.56441329520463
"34";6.25;2.72878893696453;57.03125;4.05474335411789;35.9375;4.725721366544
"35";6.25;2.70632938682637;56.25;3.72524725424544;37.5;4.44839747904557
"36";6.25;2.57369785356544;55.46875;3.80438733212877;38.28125;4.39225772695172
"37";5.46875;2.46108434712249;54.6875;4.44478530022898;39.84375;4.57144575187495
"38";5.46875;2.46108434712249;53.125;4.34907733711537;40.625;4.45903635807095
