"allS";"sdAllS";"allI";"sdAllI";"allR";"sdAllR"
"1";100;0;0;0;0;0
"2";100;0;0;0;0;0
"3";99.21875;0;0.78125;0;0;0
"4";98.4375;1.37611628581031;1.5625;1.37611628581031;0;0
"5";88.28125;11.9201444517254;11.71875;11.8435650199067;0;0.286209022291034
"6";67.1875;25.8487232870087;31.25;24.6509840098795;0.78125;1.48039006116197
"7";46.875;31.7467823115116;50;29.1949830238483;3.125;3.56465065379845
"8";31.25;32.0600995439276;60.9375;28.180121411186;7.8125;5.57477034179582
"9";26.5625;33.0186538604673;60.9375;27.2852578165875;12.5;7.24996830621876
"10";21.875;31.5558018134424;61.71875;24.4351675525686;16.40625;8.68724211424262
"11";15.625;22.0987116381516;62.5;13.8504113663219;21.09375;10.334001030966
"12";10.15625;12.7135933143716;63.28125;7.04527808141633;25.78125;11.3475207940306
"13";7.03125;6.95452189555484;60.9375;7.30328315748967;31.25;11.290425987525
"14";6.25;5.2783286821181;57.8125;7.59921272958437;35.9375;10.6488372790761
"15";5.46875;3.93828773632878;53.90625;9.52402322994212;40.625;11.3326580546012
"16";4.6875;3.49385621484342;50;9.46741369671672;44.53125;10.4068006279866
"17";4.6875;3.46289085179862;45.3125;8.47584654159155;50;9.0745575987905
"18";3.90625;3.44209252041802;41.40625;7.66975391405254;53.90625;7.9967050186965
"19";3.90625;3.44093337153166;39.0625;7.29672552977728;56.25;7.35065100415227
"20";3.90625;3.44093337153166;35.9375;7.05419051772024;59.375;7.00424871789432
"21";3.90625;3.44093337153166;32.8125;6.95624253107551;62.5;6.70214022676943
"22";3.90625;3.30884125925715;30.46875;6.30987076586388;64.84375;6.02113651791091
"23";3.90625;3.18192635535179;28.125;5.6733648889881;67.96875;5.57119126442266
"24";3.90625;3.21435764618911;25.78125;5.30415079447512;69.53125;5.23907136770973
"25";3.90625;3.21435764618911;23.4375;4.75005912415904;71.875;4.61805171629896
"26";3.90625;3.2516831402345;21.875;4.07175918184847;74.21875;3.96981572781231
"27";3.90625;3.2516831402345;20.3125;3.74727569887761;75;4.00582840090434
"28";3.90625;3.2516831402345;18.75;3.27094846494012;77.34375;3.82967218134191
"29";3.90625;3.19943020802857;17.1875;3.12276523442839;78.90625;3.51690132060839
"30";3.90625;3.19943020802857;15.625;3.32537730057455;80.46875;3.7184213000774
"31";3.90625;3.19943020802857;14.0625;3.35553126927175;81.25;3.64938771066955
"32";3.90625;3.19943020802857;13.28125;2.98962549929272;82.8125;3.49642428297026
"33";3.90625;3.19943020802857;12.5;2.70817130454237;83.59375;3.39100923811511
"34";3.90625;3.19943020802857;10.9375;2.70374859396257;84.375;3.64938771066955
"35";3.90625;3.19943020802857;10.15625;2.65122915522154;85.9375;3.48356501070721
"36";3.90625;3.19943020802857;9.375;2.82920161277473;86.71875;3.70579413300982
"37";3.90625;3.19943020802857;8.59375;2.54058408719038;87.5;3.79803118071366
"38";3.90625;3.23569519131813;7.8125;2.23350106028973;88.28125;3.45827981000396
