"allS";"sdAllS";"allI";"sdAllI";"allR";"sdAllR"
"1";100;0;0;0;0;0
"2";100;0;0;0;0;0
"3";98.3333333333333;0;1.66666666666667;0;0;0
"4";96.6666666666667;1.51984917688165;3.33333333333333;1.55550334081122;0;0.372677996249965
"5";93.3333333333333;5.1696369503893;6.66666666666667;4.79018855920605;0;0.978571581020666
"6";85;11.4376008607703;15;11.0435077908917;0;1.44084120978436
"7";73.3333333333333;18.7823794493077;25;18.0955472536576;1.66666666666667;2.58623210312378
"8";60;23.4296258702749;36.6666666666667;21.2132034355964;3.33333333333333;3.35083126633356
"9";45;24.6286751049849;46.6666666666667;20.6068389828595;6.66666666666667;4.90851986361082
"10";35;24.3804818397185;53.3333333333333;18.5189960952064;11.6666666666667;6.90950273682379
"11";26.6666666666667;22.1694365767075;58.3333333333333;15.7409586041568;15;8.32938502956612
"12";20;17.9853335310253;58.3333333333333;11.9892739587716;21.6666666666667;9.94539183307779
"13";15;12.8940804224854;56.6666666666667;9.18618337027302;28.3333333333333;11.3038833052088
"14";11.6666666666667;9.57999560487758;53.3333333333333;8.40495537488458;35;11.6538149765977
"15";8.33333333333333;5.44174357163356;51.6666666666667;7.93753021820467;40;11.6340395904854
"16";6.66666666666667;3.94683232227022;50;9.93252086633771;43.3333333333333;11.3487382404002
"17";6.66666666666667;3.48346134239733;43.3333333333333;10.0058462442878;50;11.0010632128384
"18";5;3.38123476529088;40;10.623817443651;53.3333333333333;11.6741830424061
"19";5;3.38879301944733;36.6666666666667;9.69226797398484;56.6666666666667;10.2240972091765
"20";5;3.13441563987752;33.3333333333333;9.1331124316992;60;9.33889245471334
"21";5;3.0240265941465;31.6666666666667;9.48798871334496;63.3333333333333;9.46523339780133
"22";5;2.98509944783257;28.3333333333333;9.61084913275781;66.6666666666667;9.47873890494248
"23";3.33333333333333;2.88548494915722;25;9.02036357716957;70;9.05796796338621
"24";3.33333333333333;2.88548494915722;23.3333333333333;8.30521572189034;71.6666666666667;8.29773096582955
"25";3.33333333333333;2.88168241956873;20;6.82701890538637;75;6.87396988561225
"26";3.33333333333333;2.88168241956873;18.3333333333333;6.46346004779744;76.6666666666667;6.60663763337399
"27";3.33333333333333;2.92573777370219;16.6666666666667;5.97937488175881;78.3333333333333;6.17720768121342
"28";3.33333333333333;2.92573777370219;15;5.79624803024078;80;5.95978236582119
"29";3.33333333333333;2.92573777370219;13.3333333333333;5.09844604235287;81.6666666666667;5.154768416418
"30";3.33333333333333;2.92573777370219;11.6666666666667;4.53946309008002;83.3333333333333;4.65474668125631
"31";3.33333333333333;2.92573777370219;10;4.717145533933;85;4.66023993559451
"32";3.33333333333333;2.92573777370219;10;4.32167798254281;85;4.38964757673702
"33";3.33333333333333;2.92573777370219;8.33333333333333;3.4740053900782;86.6666666666667;3.80827047051653
"34";3.33333333333333;2.92573777370219;6.66666666666667;2.82403013419305;88.3333333333333;3.29362311389361
